Time_ns,V(FET_in) [mV],Err_mV
254.9493482,26.73590716,0.038878236
254.9749109,26.84187581,0.023121971
255.0004736,26.48584317,0.006798039
255.0260362,25.67869835,-0.009796651
255.0515989,24.43752996,-0.026290059
255.0771616,22.78520787,-0.042296395
255.1027242,20.74997394,-0.057466749
255.1282869,18.36504611,-0.071482424
255.1538496,15.66823653,-0.084033009
255.1794122,12.70158172,-0.094826227
255.2049749,9.510978891,-0.103618636
255.2305376,6.1458201,-0.110230019
255.2561003,2.658612155,-0.114533787
255.2816629,-0.895433055,-0.116445835
255.3072256,-4.458856433,-0.115926691
255.3327883,-7.972479286,-0.112988544
255.3583509,-11.37602411,-0.107694521
255.3839136,-14.60885764,-0.100151409
255.4094763,-17.61087197,-0.090505102
255.4350389,-20.32352416,-0.07894172
255.4606016,-22.69104564,-0.065689014
255.4861643,-24.66181373,-0.051013469
255.5117269,-26.18985613,-0.035214364
255.5372896,-27.23643612,-0.018618049
255.5628523,-27.77164042,-0.001572713
255.588415,-27.77586606,0.015558434
255.6139776,-27.24108494,0.032704583
255.6395403,-26.17176055,0.050037467
255.665103,-24.58530472,0.067127508
255.6906656,-22.51199351,0.082663757
255.7162283,-19.99430755,0.0953767
255.741791,-17.08571739,0.104940879
255.76113,-13.84898785,0.133221727
255.780469,-10.35411995,0.136474047
255.799808,-6.676074801,0.138322643
255.819147,-2.892431259,0.138667842
255.838486,0.918883388,0.13739981
255.857825,4.681675876,0.134530728
255.8810561,8.323302209,0.120659119
255.9042871,11.77617151,0.115026456
255.9275182,14.97891742,0.107616283
255.9507493,17.87725615,0.098391951
255.9739804,20.42455646,0.087379553
255.9972114,22.58215599,0.074741709
256.0204425,24.31946709,0.060753288
256.0436736,25.61391699,0.045760768
256.0669046,26.45076206,0.030117711
256.0901357,26.82281025,0.014092799
256.1133668,26.73008074,-0.002146692
256.1365979,26.1794253,-0.018487237
256.1598289,25.18413048,-0.034826106
256.18306,23.76351448,-0.051009802
256.2062911,21.94252812,-0.066755288
256.2295221,19.75136585,-0.081631691
256.2527532,17.22508909,-0.09514028
256.2759843,14.40326103,-0.106831459
256.2992154,11.32958885,-0.116374268
256.3224464,8.051566225,-0.12356015
256.3456775,4.620105807,-0.128282708
256.3689086,1.089147887,-0.130527028
256.3921396,-2.484771645,-0.130361857
256.4153707,-6.04301439,-0.127915013
256.4386018,-9.525415794,-0.123333058
256.4618329,-12.87097121,-0.116745641
256.4850639,-16.01865574,-0.108252884
256.508295,-18.90839493,-0.097941765
256.5315261,-21.48220296,-0.085925281
256.5547571,-23.68549165,-0.072382303
256.5779882,-25.46853239,-0.057566676
256.6012193,-26.78803037,-0.041774249
256.6244504,-27.60874526,-0.025289886
256.6476814,-27.90506643,-0.008328
256.6709125,-27.66242772,0.008933945
256.6941436,-26.87843491,0.026231906
256.7173746,-25.56358292,0.043176808
256.7406057,-23.74146236,0.059355967
256.7638368,-21.44839497,0.074447329
256.7870679,-18.73248952,0.088231422
256.8102989,-15.65216667,0.100518698
256.83353,-12.27425172,0.111089692
256.8567611,-8.67177104,0.11970696
256.8799921,-4.921604764,0.126171733
256.9032232,-1.102145362,0.130362131
256.9264543,2.708908298,0.132224525
256.9496854,6.43652262,0.131741965
256.9729164,10.01000391,0.128918389
256.9961475,13.36434429,0.123790345
257.0193786,16.44123845,0.116446727
257.0426096,19.18979558,0.107033262
257.0658407,21.56697789,0.095738729
257.0890718,23.53780542,0.082777954
257.1123029,25.07537257,0.068385201
257.1355339,26.1607194,0.052817185
257.158765,26.78259536,0.036355156
257.1819961,26.93714719,0.019295001
257.2052271,26.62755803,0.001932648
257.2284582,25.86365968,-0.015437144
257.2516893,24.66153423,-0.032513223
257.2749204,23.04311692,-0.048989767
257.2981514,21.03580752,-0.064570583
257.3213825,18.67209416,-0.078984445
257.3446136,15.98919028,-0.091990974
257.3678446,13.0286819,-0.103377772
257.3910757,9.836179407,-0.112957193
257.4143068,6.460964863,-0.120568618
257.4375379,2.955622478,-0.126084634
257.4607689,-0.624363457,-0.129415685
257.484,-4.221062332,-0.130510326
257.5072311,-7.774624863,-0.129352925
257.5304621,-11.22390777,-0.125962393
257.5536932,-14.50722665,-0.120393246
257.5769243,-17.56325336,-0.112737271
257.6001554,-20.33207837,-0.103123446
257.6233864,-22.75645043,-0.091715573
257.6466175,-24.78318731,-0.078708847
257.6698486,-26.36472827,-0.064326721
257.6930796,-27.46077486,-0.048818104
257.7163107,-28.03994015,-0.032453937
257.7395418,-28.08129953,-0.015520376
257.7627729,-27.57571702,0.001687489
257.7860039,-26.52681629,0.018866586
257.809235,-24.95147816,0.035707263
257.8324661,-22.87977921,0.051901283
257.8556971,-20.35433382,0.067153774
257.8789282,-17.42905963,0.0811926
257.9021593,-14.16744326,0.093772237
257.9253904,-10.64042897,0.10467477
257.9486214,-6.924081405,0.11371004
257.9718525,-3.097180147,0.120726459
257.9950836,0.761108551,0.12561495
258.0183146,4.573364921,0.1283013
258.0415457,8.265770734,0.128746691
258.0647768,11.76964119,0.126954098
258.0880079,15.0226134,0.122971281
258.1112389,17.96951155,0.116886272
258.13447,20.56291642,0.108820393
258.135196,22.76347608,0.14001211
258.1359219,24.54000249,0.139395172
258.1373739,25.8694009,0.137332171
258.1402778,26.73647339,0.133277786
258.1431816,27.13363157,0.130866315
258.1460855,27.06054853,0.128421084
258.1489894,26.52377496,0.125942533
258.1518933,25.53633879,0.123430433
258.1547972,24.11734251,0.120884265
258.1577011,22.29156754,0.118305042
258.160605,20.08909134,0.115694549
258.1635088,17.54491945,0.113054142
258.1664127,14.69863121,0.110384106
258.1693166,11.59403486,0.10768469
258.1722205,8.278824203,0.104956715
258.1751244,4.804226058,0.102201191
258.1780283,1.2246241,0.099419103
258.1809321,-2.402858894,0.096611552
258.183836,-6.018841663,0.093779634
258.1867399,-9.562251577,0.090923956
258.1896438,-12.97100607,0.088044929
258.1925477,-16.18283484,0.085143308
258.1954516,-19.13626147,0.082220007
258.1983554,-21.77176339,0.079275397
258.2012593,-24.03311531,0.07630964
258.2041632,-25.86889965,0.073323444
258.2070671,-27.23414312,0.07031798
258.209971,-28.09201195,0.067294045
258.2128749,-28.41546991,0.064252159
258.2157787,-28.18877811,0.061193153
258.2186826,-27.4087017,0.058118098
258.2215865,-26.0852918,0.05502771
258.2244904,-24.24213394,0.051922752
258.2273943,-21.91599641,0.048804698
258.2302982,-19.15586778,0.04567537
258.233202,-16.02143335,0.042535882
258.2361059,-12.58109521,0.03938681
258.2390098,-8.90967982,0.036229035
258.2419137,-5.085995322,0.033063772
258.2448176,-1.190397362,0.029891791
258.2477215,2.69749958,0.026713537
258.2506254,6.500861524,0.023529773
258.2535292,10.14735989,0.020341486
258.2564331,13.57055019,0.017149216
258.259337,16.71090547,0.013953333
258.2622409,19.51653159,0.010754688
258.2651448,21.94359887,0.0075544
258.2680487,23.9565327,0.004353115
258.2709525,25.52801118,0.001151368
258.2738564,26.63881542,-0.002049676
258.2767603,27.2775719,-0.005248514
258.2796642,27.44041994,-0.00844427
258.2825681,27.13063258,-0.011636496
258.285472,26.35821303,-0.014824368
258.2883758,25.13948384,-0.018006765
258.2912797,23.49668047,-0.021183025
258.2941836,21.45755685,-0.024352697
258.2970875,19.05500678,-0.027514868
258.2999914,16.32670153,-0.030668379
258.3028953,13.31474086,-0.033812629
258.3057991,10.06531119,-0.03694726
258.308703,6.628341516,-0.040071394
258.3116069,3.057144059,-0.04318381
258.3145108,-0.59197666,-0.046283758
258.3174147,-4.260166656,-0.049370675
258.3203186,-7.886540599,-0.052443454
258.3261263,-11.40880001,-0.050890365
258.3290302,-14.76398459,-0.061563083
258.3319341,-17.88937545,-0.064566511
258.3377419,-20.72357256,-0.062347203
258.3435496,-23.20776165,-0.067983708
258.3464535,-25.28716553,-0.079317351
258.3493574,-26.91265155,-0.082206578
258.3551652,-28.04244069,-0.079020328
258.3609729,-28.64383524,-0.08440758
258.3638768,-28.69485282,-0.096284481
258.3667807,-28.18563307,-0.09902162
258.3725885,-27.1194768,-0.094878329
258.3783962,-25.51339088,-0.099943786
258.3813001,-23.39804553,-0.112236871
258.384204,-20.81710281,-0.114784725
258.3900118,-17.82593619,-0.109725654
258.3958195,-14.48982279,-0.114449847
258.4016273,-10.88173911,-0.11905685
258.4074351,-7.079921272,-0.123541829
258.4132429,-3.165357781,-0.127898516
258.4190506,0.780631347,-0.132116355
258.4248584,4.678604938,-0.136183644
258.4306662,8.45291426,-0.140094743
258.4364739,12.03327417,-0.143847717
258.4422817,15.3559728,-0.147438702
258.4480895,18.36474259,-0.150867683
258.4538972,21.01132379,-0.15414221
258.459705,23.25576021,-0.157263368
258.4655128,25.06647526,-0.160217049
258.4713205,26.42017775,-0.162991002
258.4771283,27.30164076,-0.165588254
258.4829361,27.70339045,-0.168011264
258.4887438,27.62533562,-0.170249009
258.4945516,27.074364,-0.172295138
258.5003594,26.063925,-0.174161294
258.5061671,24.61361333,-0.175855247
258.5119749,22.74876296,-0.177363549
258.5177827,20.50005708,-0.178673428
258.5293982,17.90315627,-0.159439416
258.535206,14.99834326,-0.181466945
258.5410137,11.83017985,-0.182010142
258.5526293,8.447167775,-0.162329205
258.558437,4.901402237,-0.182473988
258.5642448,1.248202996,-0.182237488
258.5758604,-2.004838257,-0.162430274
258.5874759,-5.255563762,-0.16141922
258.5932837,-8.460975287,-0.178083587
258.5990914,-11.42602914,-0.176678342
258.610707,-12.23366517,-0.157364597
258.6223225,-13.03058713,-0.154357861
258.6281303,-14.5908166,-0.166951208
258.633938,-17.13052035,-0.164436748
258.6455536,-20.26061308,-0.146243044
258.6571691,-23.02479907,-0.141212516
258.6687846,-25.33194746,-0.135601445
258.6804002,-27.10693257,-0.129447041
258.6914122,-28.30954171,-0.123914882
258.7024242,-28.91075691,-0.116936905
258.7134362,-28.88153472,-0.109481786
258.7244482,-28.20524932,-0.101601125
258.7354602,-26.88893552,-0.093340915
258.7464722,-24.96164107,-0.084731005
258.7574842,-22.46836191,-0.075792969
258.7684962,-19.46767336,-0.066551189
258.7795082,-16.0322388,-0.057043163
258.7905202,-12.2479305,-0.047316595
258.8015322,-8.209925162,-0.037415169
258.8125442,-4.017606041,-0.02737123
258.8235562,0.229330894,-0.017212311
258.8345682,4.433220378,-0.006972858
258.8455802,8.500511408,0.003302843
258.8565922,12.34431793,0.013567214
258.8676042,15.88674861,0.023777586
258.8786162,19.06016308,0.033897242
258.8841222,21.80748032,0.053446719
258.8896282,24.08227397,0.058901892
258.9006402,25.84897493,0.053711031
258.9116522,27.08289555,0.063347401
258.9171582,27.76982432,0.085244058
258.9226642,27.90537137,0.090283277
258.9336762,27.49438302,0.081817433
258.9446882,26.55048118,0.090598472
258.9501942,25.09556735,0.114050009
258.9557002,23.15921659,0.118487152
258.9667122,20.77806063,0.107052916
258.9722182,17.99526132,0.131100012
258.9777242,14.86004985,0.135056397
258.9887362,11.42725225,0.121867968
258.9942422,7.756779155,0.146122131
258.9997482,3.913111311,0.149525564
259.0107602,-0.035214715,0.134763426
259.0162662,-4.016171766,0.15883612
259.0217722,-7.954922261,0.161627156
259.0327842,-11.77465223,0.145529518
259.0382902,-15.39759514,0.169063219
259.0437962,-18.74627949,0.171218007
259.0548082,-21.7450516,0.154050922
259.0603142,-24.32190519,0.176675669
259.0658202,-26.41060218,0.178150757
259.0768322,-27.95302303,0.160167985
259.0823382,-28.90164266,0.18153188
259.0878442,-29.22197938,0.182305345
259.0988562,-28.89481417,0.16378876
259.1016092,-27.91794725,0.193061274
259.1043622,-26.30726665,0.193084935
259.1098682,-24.09695237,0.18361363
259.1153742,-21.33872375,0.183496005
259.1208801,-18.1001419,0.183199506
259.1263861,-14.46208663,0.18272306
259.1318921,-10.51561757,0.182068966
259.1373981,-6.358483153,0.181241015
259.1429041,-2.091552199,0.180240004
259.1484101,2.184586531,0.179063223
259.1539161,6.372666282,0.177709539
259.1594221,10.38134068,0.176182589
259.1649281,14.12720581,0.174486675
259.1704341,17.53622475,0.172622514
259.1759401,20.54471833,0.170591215
259.1814461,23.09996223,0.168398936
259.1869521,25.16039195,0.166051986
259.1924581,26.69549215,0.163549978
259.1979641,27.68548244,0.160889642
259.2034701,28.12087465,0.158072646
259.2089761,28.00193992,0.155103818
259.2144821,27.33812006,0.151984746
259.2199881,26.1474201,0.14871596
259.2254941,24.45580992,0.145302958
259.2310001,22.29664935,0.141753465
259.2365061,19.71014217,0.138070672
259.2420121,16.74281904,0.134255296
259.2475181,13.44698365,0.130311885
259.2530241,9.880154244,0.126246872
259.2585301,6.104648835,0.122062774
259.2640361,2.187167141,0.117760721
259.2695421,-1.801783617,0.11334649
259.2750481,-5.788595332,0.108827989
259.2805541,-9.697345299,0.104209023
259.2860601,-13.45070691,0.099491456
259.2915661,-16.97107475,0.094680906
259.2970721,-20.1819602,0.0897842
259.3025781,-23.00967426,0.084803707
259.3080841,-25.38529774,0.079740441
259.3135901,-27.24690579,0.074600403
259.3190961,-28.54196103,0.069391998
259.3246021,-29.2299518,0.064119734
259.3301081,-29.28472275,0.058786451
259.3356141,-28.69609213,0.053398981
259.3411201,-27.47121712,0.047965405
259.3466261,-25.63568371,0.042489159
259.3521321,-23.23346943,0.036971997
259.3576381,-20.32550867,0.031420263
259.3631441,-16.98730629,0.025842417
259.3741561,-13.30601001,0.022757097
259.3796621,-9.37707074,0.009000304
259.3851681,-5.300623856,0.003367211
259.3961801,-1.177868991,0.002595559
259.4016861,2.892261926,-0.013529529
259.4071921,6.815975597,-0.019136903
259.4182041,10.50696102,-0.017569865
259.4237101,13.88819023,-0.035796714
259.4292161,16.89319241,-0.041276273
259.4402281,19.46670071,-0.037400819
259.4512401,21.56451096,-0.047143246
259.4567461,23.1535953,-0.068020618
259.4622521,24.21234605,-0.073203654
259.4732641,24.7302553,-0.066058312
259.4842761,24.70709459,-0.075139621
259.4897821,24.15211087,-0.097916705
259.4952881,23.08341975,-0.102571939
259.5063001,21.52744326,-0.09231634
259.5173121,19.51829061,-0.100421043
259.5283241,17.0971327,-0.108150463
259.5393361,14.31163319,-0.115470563
259.5503481,11.2154296,-0.122346059
259.5613601,7.867666711,-0.128750215
259.5723721,4.332622008,-0.134667311
259.5943961,0.67877729,-0.102614556
259.6054081,-3.021531692,-0.149321586
259.6164201,-6.692406593,-0.153083354
259.6384441,-10.25518938,-0.118053907
259.6451412,-13.62953586,-0.175764385
259.6518383,-16.73446034,-0.176585267
259.6652325,-19.48921173,-0.154375556
259.6900845,-21.8151126,-0.117752781
259.7025105,-23.63783584,-0.157666597
259.7149365,-24.88905528,-0.156083598
259.7379786,-25.50850472,-0.123569045
259.7494996,-25.44674195,-0.149799886
259.7610207,-24.66757461,-0.145542446
259.7840628,-23.15117437,-0.114894631
259.8071049,-20.89561554,-0.107626139
259.8186259,-17.91759852,-0.115546935
259.830147,-14.25285375,-0.107929142
259.8525531,-9.955297169,-0.088171706
259.8749592,-5.095399949,-0.075798919
259.8861622,0.242235291,-0.064629511
259.8973653,5.961998483,-0.054959832
259.9197714,11.96106832,-0.047489519
259.9400824,18.13320667,-0.030366808
259.9603935,24.37233015,-0.014940469
259.9807045,30.57596063,0.000731032
260,36.64810177,0.018270387
260.0027831,42.50139174,0.065891688
260.0055662,48.05868218,0.0687787
260.0111323,53.25405718,0.066195784
260.0222647,58.03352675,0.059910228
260.0442021,62.3553244,0.043870317
260.0661395,66.18981464,0.059212381
260.0880768,69.51891957,0.073605272
260.1100142,72.33480318,0.086868759
260.1369181,74.63929559,0.082327965
260.163822,76.44385982,0.09440907
260.1907259,77.76902779,0.104235291
260.2176297,78.64340884,0.111608443
260.2445336,79.10234833,0.116372571
260.2714375,79.1872954,0.118413568
260.2983414,78.94546689,0.117675899
260.3252453,78.42960997,0.11417161
260.3521491,77.69664697,0.107981831
260.379053,76.80727341,0.099256287
260.4059569,75.82603741,0.088211467
260.4328608,74.82091641,0.075125288
260.4597647,73.86242415,0.060327194
260.4866685,73.02305577,0.044184492
260.5135724,72.37702747,0.027086836
260.5404763,71.99940015,0.009432513
260.5673802,71.96471678,-0.008381619
260.5942841,72.34551732,-0.025967564
260.6211879,73.21065074,-0.042951764
260.6480918,74.62322675,-0.058978585
260.6749957,76.63819573,-0.073711841
260.7018996,79.2996222,-0.08683582
260.7288035,82.70866297,-0.098057892
260.7557073,87.05136455,-0.107113759
260.7826112,92.36726428,-0.113774898
260.8095151,98.3079319,-0.117856932
260.836419,104.3583185,-0.119227781
260.8633229,110.3934185,-0.117814762
260.8902267,116.807758,-0.113609966
260.9171306,123.9604742,-0.106673247
260.9440345,131.6814958,-0.097132517
260.9709384,139.4925832,-0.085181577
260.9978423,147.1586702,-0.071075891
261.0112942,154.794045,-0.054877992
261.0247461,162.4877053,-0.042844296
261.0475848,170.0604552,-0.035186462
261.0590041,177.2454996,-0.007342092
261.0704235,183.9472902,0.003956569
261.0932622,190.2194631,0.000128712
261.1046815,196.0693088,0.037813397
261.1161008,201.3944975,0.048892375
261.1275202,206.0968178,0.059795754
261.1389395,210.1725749,0.070461287
261.1446492,213.6683999,0.094020625
261.1503588,216.5995909,0.099551728
261.1617782,218.9472358,0.09088178
261.1731975,220.7120883,0.100581612
261.1789072,221.9378644,0.125611374
261.1846168,222.6819207,0.130447879
261.1960362,222.9867892,0.118627289
261.2074555,222.8881811,0.126901364
261.2131652,222.4367271,0.15241233
261.2188748,221.7003463,0.15632256
261.2302942,220.7494962,0.141730314
261.2417135,219.6496773,0.1482584
261.2474232,218.4677836,0.173301582
261.2531329,217.2789001,0.17613363
261.2645522,216.1642782,0.159259791
261.2702619,215.2052756,0.183446695
261.2759715,214.6875793,0.185474978
261.2873909,215.49723,0.167415223
261.2931005,218.5959041,0.190338377
261.2988102,223.6120666,0.191538135
261.3102295,228.7323727,0.172597908
261.3159392,232.5519574,0.193857219
261.3216489,234.7352207,0.19419289
261.3330682,237.0588679,0.17466841
261.3387779,240.0859714,0.193890666
261.3444875,243.6570072,0.19334743
261.3559069,247.1619404,0.173562078
261.3616165,250.2086843,0.190419439
261.3673262,252.9471859,0.189008608
261.3787455,256.4280208,0.169307016
261.3844552,260.3630104,0.183517918
261.3901649,264.5172021,0.181270647
261.4015842,268.5893036,0.161999434
261.4072939,272.5810204,0.173327038
261.4130036,276.7515684,0.170282848
261.4244229,281.3812262,0.151767288
261.4301326,286.6446622,0.160023048
261.4358422,292.5739386,0.156236999
261.4472616,299.0158374,0.138797935
261.4586809,305.6655833,0.131365707
261.4643906,312.1961234,0.134787586
261.4701002,318.3137135,0.130027635
261.4815196,323.7307172,0.114788439
261.4929389,328.2341838,0.105735783
261.4986486,331.8253987,0.104242438
261.5043582,334.7000179,0.098714469
261.5157776,337.0490925,0.086261583
261.5271969,338.9219249,0.075959744
261.5386162,340.297976,0.065366152
261.5500356,341.222729,0.054531789
261.5614549,341.8167234,0.043487514
261.5728743,342.182313,0.032268133
261.5842936,342.3569195,0.020928638
261.6071323,342.3695041,0.016031366
261.6374373,342.3158268,0.007466666
261.6677424,342.3662212,-0.011105092
261.6980474,342.7111316,-0.02882666
261.7283525,343.4837541,-0.045256239
261.7586575,344.7012499,-0.060002354
261.7889625,346.2636056,-0.07272102
261.8041151,348.0306713,-0.13627647
261.8192676,349.9579465,-0.14121781
261.8456018,352.1687005,-0.104903316
261.8587689,354.7924308,-0.156451476
261.871936,357.7256598,-0.157155137
261.8785196,360.6722753,-0.180251912
261.8851032,363.4480712,-0.179621728
261.8982703,366.1538779,-0.155823287
261.9114374,369.0095636,-0.153812297
261.9180209,372.0878567,-0.172619596
261.9246045,375.2702227,-0.170470671
261.9377716,378.4198804,-0.147148202
261.9509387,381.5277692,-0.142563285
261.9575223,384.6834242,-0.156227833
261.9641058,387.9512157,-0.152679774
261.9772729,391.3067328,-0.130890237
261.9838565,394.6789834,-0.140763961
261.9904401,398.0279181,-0.13638724
262.0036072,401.366439,-0.11626936
262.0101907,404.7221103,-0.122166805
262.0167743,408.094701,-0.117074183
262.0299414,411.4524539,-0.099085554
262.0365249,414.7595689,-0.100864191
262.0431085,417.998126,-0.095171176
262.0562756,421.1622746,-0.079746005
262.0595674,424.2315831,-0.081625262
262.0628592,427.1657905,-0.078341148
262.0694427,429.9346734,-0.0711581
262.0826098,432.5410981,-0.058643891
262.0891934,435.004363,-0.052056164
262.095777,437.3280478,-0.045538501
262.1089441,439.4933963,-0.036306987
262.1155276,441.4800648,-0.02568222
262.1221112,443.2865696,-0.018979835
262.1352783,444.9273788,-0.013213158
262.1385701,446.4160511,0.002325606
262.1418618,447.7566326,0.005936448
262.1484454,448.9498353,0.00803929
262.1616125,450.003055,0.0101977
262.1681961,450.9315008,0.028205341
262.1747796,451.7559107,0.034846288
262.1879467,452.4966244,0.033319691
262.2011139,453.1709278,0.044640803
262.2076974,453.795986,0.067107271
262.214281,454.3911609,0.073301231
262.2274481,454.9766461,0.066397006
262.2406152,455.5719314,0.076723365
262.2471987,456.196286,0.102423801
262.2537823,456.8720774,0.107816531
262.2669494,457.6261235,0.095876339
262.2801165,458.4817663,0.104595925
262.2932836,459.4488349,0.112627007
262.3064508,460.52582,0.119928671
262.3314903,461.7115277,0.086956005
262.3440101,463.0131149,0.138907014
262.3565298,464.4414849,0.142818225
262.380837,465.9992723,0.10298164
262.4051442,467.7790863,0.105934894
262.4294514,469.7872792,0.106312522
262.4537586,471.8887358,0.104195333
262.4780658,474.0019856,0.09972856
262.502373,476.1399567,0.093088054
262.5266802,478.3122376,0.08448017
262.5509874,480.4973972,0.074154458
262.5752946,482.6770911,0.062401326
262.5996018,484.8445244,0.049534443
262.623909,485.3846814,0.035879266
262.6482162,485.452163,0.021774996
262.6725234,485.5196806,0.007577986
262.6968306,485.6549877,-0.006344715
262.7211378,485.9278171,-0.01963118
262.745445,486.2197135,-0.031942414
262.7697522,486.5675529,-0.042976629
262.7940594,487.0024438,-0.052479413
262.8183666,487.4949652,-0.060252244
262.8426738,487.9630235,-0.066160326
262.866981,488.3875231,-0.070137241
262.8912882,488.8390962,-0.072183364
262.9155954,489.3488546,-0.072357982
262.9399026,489.8327654,-0.070768182
262.9642098,490.2224507,-0.06755807
262.988517,490.5700295,-0.062899917
263.0128242,490.9533968,-0.05698703
263.0371314,491.341608,-0.050027807
263.0614386,491.6676832,-0.042241146
263.0857458,491.9489696,-0.033853537
263.110053,492.2507415,-0.02509734
263.1343602,492.5715033,-0.016208884
263.1586674,492.8729509,-0.00742497
263.1829746,493.1612266,0.001022701
263.2072818,493.4672518,0.008914642
263.231589,493.7764802,0.016051211
263.2558962,494.0704413,0.022259886
263.2802034,494.3745848,0.027401504
263.3045106,494.7104726,0.031374842
263.3288178,495.0399008,0.034119109
263.353125,495.3386882,0.035613806
263.3774322,495.6499901,0.035876056
263.4017394,496.0100793,0.034956564
263.4260466,496.3733083,0.03293538
263.4503538,496.6981644,0.029917982
263.474661,497.0236992,0.026031795
263.4989682,497.396648,0.021423202
263.5232754,497.7771923,0.016255121
263.5475826,498.1137785,0.010704997
263.5718898,498.4313111,0.004962677
263.596197,498.7747337,-0.000772575
263.6205042,499.1145507,-0.006296437
263.6448114,499.4071535,-0.011405375
263.6691186,499.6756156,-0.015903656
263.6934258,499.9613334,-0.019610999
263.717733,500.2402725,-0.022370258
263.7420402,500.4813817,-0.024054528
263.7663473,500.7162832,-0.024573034
263.7906545,500.9855314,-0.023875306
263.8149617,501.2611613,-0.021953367
263.8392689,501.5126324,-0.018841978
263.8635761,501.7747008,-0.014617211
263.8878833,502.0857114,-0.009393793
263.9121905,502.4080135,-0.003321619
263.9364977,502.700467,0.003418585
263.9608049,502.9930062,0.010620204
263.9851121,503.3233648,0.018055785
264.0094193,503.6520387,0.025482265
264.0337265,503.9335773,0.032646783
264.0580337,504.1960367,0.039293446
264.0823409,504.4810248,0.045171002
264.1066481,504.7563759,0.050041071
264.1309553,504.9825703,0.053686561
264.1552625,505.1910918,0.055919879
264.1795697,505.4270037,0.056590604
264.2038769,505.6632947,0.05559211
264.2281841,505.8651164,0.052866633
264.2524913,506.3370427,0.048408378
264.2767985,506.7036357,0.042264547
264.3011057,507.2521127,0.034534384
264.3254129,508.874849,0.025366512
264.3497201,510.5880733,0.01495482
264.3740273,511.3852097,0.003533217
264.3983345,512.1834605,-0.008630479
264.4226417,513.6536172,-0.021241237
264.4469489,514.5767823,-0.033983903
264.4712561,514.8476103,-0.046530504
264.4955633,515.1195178,-0.058547995
264.5198705,515.6884086,-0.069706543
264.5441777,516.0757243,-0.079687934
264.5684849,516.2326076,-0.088193755
264.5927921,516.4881142,-0.09495338
264.6170993,517.1830782,-0.09973176
264.6414065,517.7886946,-0.102336765
264.6657137,518.4213135,-0.10262556
264.6900209,519.0975979,-0.100509574
264.7143281,519.5067657,-0.095957862
264.7386353,519.7954786,-0.088998877
264.7629425,520.2628824,-0.079720717
264.7872497,520.7338781,-0.06826986
264.8115569,520.9027728,-0.05484842
264.8358641,520.8633973,-0.039710056
264.8601713,520.9412864,-0.023154714
264.8844785,521.0874176,-0.005522427
264.9087857,521.0386979,0.01281374
264.9330929,520.9928475,0.031455529
264.9574001,521.3638201,0.049988075
264.9817073,521.9757207,0.06798913
265.0060145,522.3476034,0.085038748
265.0303217,522.5197043,0.10072914
265.0546289,522.819273,0.11467458
265.0789361,523.0724029,0.126521325
265.1032433,522.9147115,0.135956946
265.1275505,522.5960903,0.142718434
265.1518577,522.6490139,0.146598886
265.1761649,523.5322149,0.14745286
265.2004721,524.2713949,0.145200348
265.2247793,525.1987253,0.139829199
265.2490865,526.3627921,0.131395769
265.2733937,526.5154938,0.120023852
265.2977009,526.6529668,0.105902112
265.3220081,526.7771745,0.089280264
265.3463153,526.8007776,0.070464138
265.3706225,526.975645,0.049809677
265.3949297,527.3003291,0.027715933
265.4192369,527.8600364,0.004617206
265.4435441,528.4985802,-0.019025479
265.4678513,529.57942,-0.042733406
265.4921585,531.5253343,-0.066019598
265.5164657,532.2090972,-0.088398512
265.5407729,532.092347,-0.109395824
265.5650801,531.824188,-0.128558097
265.5893872,531.2963735,-0.145462016
265.6136944,531.329968,-0.159723137
265.6380016,532.1674312,-0.171004261
265.6623088,533.3181169,-0.179023036
265.686616,533.7621281,-0.18355834
265.7109232,533.970981,-0.184455435
265.7352304,533.7636454,-0.181630136
265.7595376,533.3894531,-0.175072039
265.7838448,533.3625093,-0.164846595
265.808152,533.6275879,-0.151095723
265.8324592,534.4692336,-0.13403682
265.8567664,535.2327184,-0.11396019
265.8810736,535.562215,-0.091224946
265.9053808,535.8688506,-0.066253322
265.929688,536.2187521,-0.039523325
265.9539952,536.3894879,-0.011559745
265.9783024,536.5288967,0.017076332
266.0026096,536.8225916,0.045799206
266.0269168,537.4965965,0.074011161
266.051224,538.1199578,0.101115672
266.0755312,538.45417,0.126530913
266.0998384,538.8446252,0.149703205
266.1241456,539.4554301,0.170119985
266.1484528,539.9865491,0.187321827
266.17276,540.4279654,0.200913359
266.1970672,541.2102206,0.210573009
266.2213744,542.8507756,0.216061018
266.2456816,543.9863723,0.21722522
266.2699888,544.3991329,0.21400457
266.294296,544.7863307,0.206430658
266.3186032,545.2890663,0.194627282
266.3429104,545.4137251,0.178807955
266.3672176,545.5753404,0.159271249
266.3915248,545.9665742,0.13639409
266.415832,546.247905,0.110623338
266.4401392,546.7531076,0.082466026
266.4644464,547.9341025,0.052478485
266.4887536,548.4823191,0.021254593
266.5130608,549.0447592,-0.01058662
266.537368,549.9770756,-0.042413667
266.5616752,550.4781067,-0.073595262
266.5859824,551.3193443,-0.103512669
266.6102896,553.0839306,-0.131571555
266.6345968,553.7910796,-0.157213222
266.658904,554.4980516,-0.179925049
266.6832112,555.6068779,-0.199249998
266.7075184,556.1589994,-0.214794943
266.7318256,557.0951746,-0.226238051
