Time [ns],V(AM_SI) [mV],V(SI) [mV],Time [ns],V(AM_SI) [mV],V(SI) [mV]
131.7081425,3.081109279,3.127181642,1.315E-07,1.814936662,1.848489257
131.844504,145.1741655,145.1587484,1.31625E-07,105.1849634,105.1753583
131.9808656,207.2888174,207.2235349,1.3175E-07,1.50E+02,150.2593627
132.1172271,155.4402848,155.359977,1.31875E-07,112.1487024,112.090361
132.2535886,17.00858732,16.95718718,0.000000132,11.64037043,11.60288616
132.3899502,-132.159544,-132.1542046,1.32125E-07,-9.58E+01,-95.78522952
132.5263117,-208.5872126,-208.5276462,1.3225E-07,-150.3677012,-150.3251769
132.6626732,-168.5758584,-168.4961491,1.32375E-07,-121.3118902,-121.2535035
132.7990348,-34.03656777,-33.97936084,1.325E-07,-2.46E+01,-24.5959471
132.9353963,119.3000214,119.3042549,1.32625E-07,85.75724106,85.76034608
133.0717578,205.5510499,205.500053,1.3275E-07,148.5080343,148.4709088
133.2081193,177.7160471,177.6375627,1.32875E-07,1.29E+02,128.8042998
133.3444809,52.17193224,52.10854654,0.000000133,37.75335112,37.7072861
133.4808424,-102.2093449,-102.2229905,1.33125E-07,-74.37434847,-74.38456328
133.6172039,-200.9206292,-200.8776731,1.3325E-07,-1.46E+02,-145.5524669
133.7535655,-188.9590262,-188.8819432,1.33375E-07,-136.5105467,-136.4544683
133.889927,-72.10046417,-72.03126355,1.335E-07,-51.84884513,-51.79833863
134.0262885,85.2613359,85.28526598,1.33625E-07,6.21E+01,62.12028306
134.1626501,196.3063454,196.2718297,1.3375E-07,142.6528346,142.6277196
134.2990116,200.0443333,199.9701732,1.33875E-07,145.0195592,144.9655248
134.4353731,93.73277313,93.65921985,0.000000134,6.68E+01,66.74380205
134.5717347,-66.44951412,-66.48256906,1.34125E-07,-41.28217892,-41.31147719
134.6801563,-176.297131,-176.2821742,1.3425E-07,-145.3282269,-145.315892
134.7885779,-224.2069397,-224.149215,1.34375E-07,-1.82E+02,-181.9167469
134.8969995,-187.6314665,-187.5513196,1.345E-07,-153.8126477,-153.7466238
135,-83.41835578,-83.34403263,1.34625E-07,-102.3591181,-102.2892831
135.0498584,-17.08676967,-17.02724661,1.3475E-07,-1.86E+01,-18.57769853
135.0997169,46.14735469,46.18863556,1.34875E-07,67.8926019,67.92290548
135.1994337,152.8719735,152.8730576,0.000000135,128.9469081,128.9474684
135.2991506,211.7464615,211.7063013,1.35125E-07,1.65E+02,165.2843947
135.4415956,177.7699864,177.6957319,1.3525E-07,119.8609093,119.8088752
135.5840407,27.97535717,27.91144913,1.35375E-07,21.01685674,20.97223033
135.7264858,-135.736273,-135.7512712,1.355E-07,-9.02E+01,-90.21283444
135.8689308,-208.3805808,-208.337118,1.35625E-07,-146.9732239,-146.9425627
136.0113759,-158.2101748,-158.1338542,1.3575E-07,-112.8644249,-112.8110424
136.153821,-17.34826913,-17.2849668,1.35875E-07,-1.03E+01,-10.24998604
136.296266,137.621929,137.6338821,0.000000136,96.18758914,96.19589406
136.4387111,209.7234474,209.6767549,1.36125E-07,144.4628135,144.4303919
136.5811562,151.3036981,151.2269016,1.3625E-07,1.06E+02,106.2088243
136.7236012,2.800987949,2.740893684,1.36375E-07,3.047526105,3.00565462
136.8660463,-145.2086459,-145.2155923,1.365E-07,-101.3720546,-101.377239
137.0084914,-205.5450971,-205.4953718,1.36625E-07,-1.43E+02,-142.6676921
137.1509364,-140.1950805,-140.1197918,1.3675E-07,-97.91402579,-97.86167382
137.2933815,9.717045532,9.772024138,1.36875E-07,5.533620388,5.572561529
137.4358265,151.2623213,151.2649148,0.000000137,1.06E+02,105.8430719
137.5782716,201.9632353,201.9141196,1.37125E-07,141.489552,141.4562141
137.7207167,131.7167826,131.6475134,1.3725E-07,91.42601689,91.37780955
137.8631617,-19.11120148,-19.15850046,1.37375E-07,-1.26E+01,-12.58773555
138.0056068,-156.824273,-156.8229846,1.375E-07,-108.443454,-108.4442295
138.1480519,-197.7757066,-197.7299585,1.37625E-07,-139.256271,-139.2258227
138.2904969,-121.6882689,-121.6286608,1.3775E-07,-8.58E+01,-85.80413146
138.432942,26.08450471,26.12169558,1.37875E-07,19.15859889,19.18641421
138.5753871,160.0054667,160.0014892,0.000000138,112.0469327,112.0474274
138.7178321,198.0093607,197.9731592,1.38125E-07,1.38E+02,137.7499335
138.8602772,115.5397174,115.4983779,1.3825E-07,80.69391638,80.66467771
139.0027223,-36.62152794,-36.64380378,1.38375E-07,-25.70477261,-25.7241076
139.1451673,-166.9492626,-166.9465931,1.385E-07,-1.17E+02,-116.7543226
139.2876124,-196.8811804,-196.8648414,1.38625E-07,-136.9443296,-136.9351735
139.4300574,-106.9393965,-106.923754,1.3875E-07,-74.28306945,-74.26988285
139.5725025,48.31504153,48.3250757,1.38875E-07,3.38E+01,33.80187429
139.7149476,174.5182571,174.5275026,0.000000139,122.0068087,122.0181986
139.8573926,195.6985759,195.7113215,1.39125E-07,135.8757157,135.885815
140,97.23317428,97.2441275,1.3925E-07,1.96E+02,195.8871628
